Herbivore/Omnivore,Piscivore,Zoobenthivore,Zoobenthivore/Piscivore,Zooplanktivore/Zoobenthivore,HOOV_pre,ZPZB_pre,ZB_pre,ZBPV_pre,PV_pre,Kingdom,Phylum,Class,Order,Family,Genus,Species
ef9a64cea529fc70a46a8a2093fbd012,0,0,9.220929e-05,0,0.001216624,0,0.125,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
8497eaba67eacf4f844ccaf08b3ab459,0,0,0,2.265396e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Spirochaetes,Spirochaetes,[Borreliales],[Borreliaceae],Spironema,
f049bd7a03e99ea52db73a172dee9f9c,0,0,1.730699e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter,
e6e0f9d082ae99d89e17f8936d8066de,0,0,9.746494e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
f86051271da0999baa1effbac6d65803,0,0,9.706241e-06,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],,
f63856575d26f306135da8048aae3bca,0,0,1.026863e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,JTB38,,
b680b227a62a012aef45541f511c91dc,0,0,0.0001562362,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
483b49d2e5b681b055e667bb7dc46008,0,0,2.911872e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
072f0fd7c404439211419b434b2e58ba,0,0.0010679918,0.0005951465,0.0006678889,0.0008542667,0,0.125,0.162162162162162,0.191489361702128,0.333333333333333,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
bf2c6c122c40ab2300716aecec2fb339,0,0.0005018893,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,koll13,,
5beb3e8cfac39c7d65f3559fe9f9896a,0.0003137619,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,
1044fcba93b84ef6455e5a17569cd3bc,3.463803e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
ca27119290ced4a1569875a62d2aa7d9,0,0,0,0,5.11666e-05,0,0.125,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
68c4896fff1201fff8e4e533fb092fbb,0,0,0.0001654335,0.0011723289,0,0,0,0.027027027027027,0.170212765957447,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
6b5756caab674923d1a00f634d78da8c,0,0,2.631648e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,TM7,TM7-3,,,,
0cb9fcff040cb6adc065f8f89500e29e,0,0,5.972537e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
5eef9f4ce27680c99e71f237e3cae82a,0,0,7.321563e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Olivibacter,
76479a6055c84df6f2b4bdb6a73b51e7,0,0,3.549721e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
3bf6aaf08632ec13eb11df15638a95aa,0,0,0.0001104507,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
70520f7712750363d0aa5b725db3ae4f,0,0.0001380834,0,8.492803e-06,0,0,0,0,0.0212765957446809,0.111111111111111,Bacteria,TM7,TM7-3,,,,
fa7399fd5594a9897c3c09088388a808,0,0,7.494835e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,OP8,OP8_1,HMMVPog-54,,,
53ff0a57f67a83dbd710e52a90251999,0,0,0,2.208752e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,JTB38,,
530e2518a47a22c2ba3ecba7fff7e40d,6.761741e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
05d12fab4b648779485e00e2c78ad5c5,0,0,0,1.93055e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Propionigenium,
24e6eb6cb337fcd957548e0d806ee37d,0,0,0,0,0.0003888661,0,0.125,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
1d85a6cd1ec4b918f138b38976f7f0d3,0,0,3.898597e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,acidaminiphila
87862317497a53ea274ca4539b7116a9,0,0,7.748574e-05,5.784198e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Sediminibacterium,
fd041620e03351b5aad05a92b2314b0a,0.0003463803,0,0.0001936147,0.0001562465,0,0.0714285714285714,0,0.027027027027027,0.0425531914893617,0,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,,,
765f949af70096f93194891dfafedcd4,0,0,0.0001207808,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,wb1_P06,,
36e50997487cac970a3355f4350c68de,0,0.000279624,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,
94b945f664e12c707b80d9e592ee60b7,0,8.987754e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,,,,,,
2679970b341fd52943cab000e16d98a7,0,0,2.184443e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
f755894419fbc192c75c830a8492a3ae,0,0,0.0007214656,3.543147e-05,0,0,0,0.0540540540540541,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
7146fd9de09c17de87a153d3271db50b,0.000203839,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,AF12,
43ad65e817ec313c72dfbe36e7f2fe5d,0,0,0,0,0.0007503694,0,0.125,0,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
ab7b09ae04d9503c17e64bedd2ff3e6f,0,0,0,6.345241e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Methylotenera,mobilis
46078d9f72e499552e7e089dd3d8c546,0,0,2.71492e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
2d022e543afc51732e4c123f7ec11d94,0,0,0,0.0001108057,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,,
90556309a3d7be0bd0bd2b9a50496450,0,0,0,4.991339e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
962366602c243b859aaae60004ae409e,1.319087e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,
4d9f9c211a33cbe988b04ae97af2d937,0,0,9.220308e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Ellin6529,,,,
fd0e86a019ea661dcc2623a36e15afdb,0.000491763,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,
d2e42fafd59f37df19d31b341dd1d1fc,0,0,0,4.290934e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,,,
b424c85d76871f134faa90b857c462b9,0,0,1.33448e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,,,
03b81fd3886f078a6e0c694ea165a0a7,0,0,0,0.002101392,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
cf18fd0bab05eda052f94ea06705e883,0,0,7.573522e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
a83e35bedc33bdf1328a7e2d371daa4a,0,0.0001726043,0,3.056708e-05,0,0,0,0,0.0212765957446809,0.111111111111111,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,formicigenerans
6c3ec41c3bdebd97884b6eafeb1fdc57,0,0,2.606899e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfosarcina,
6099f0b4f26e784da901cb2f54ca2054,0,0.0002018271,0,3.352656e-05,0,0,0,0,0.0212765957446809,0.111111111111111,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
4973277d0a26439faf04416e14b49e2a,0,0,8.491648e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,[Weeksellaceae],Chryseobacterium,
be84a77d54195dbc03f085e152f36db1,0,0,0,9.443074e-06,0,0,0,0,0.0212765957446809,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,
71666bd71b0ffa3ea13f3a7a0f9dcdcd,0,0,0.0001007587,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
b95a7db730c67787862ef020f31c5201,0,0,0,3.2182e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
b8ddec30a3c2bf94be46b6902f886864,0,0,0.0003009828,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,,
05e9956c421df257c3612ca435ac15c3,0,0.0001649065,0.0001531553,0,0,0,0,0.027027027027027,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
3df358f963330d4990cdb83f0d13f667,0,0,3.60067e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,OP8,OP8_1,HMMVPog-54,,,
8676362c9d5b20aa567707e92bd71daa,6.784261e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
010213ac671acfc1b33ceedb1a6a4b37,0,0,3.121304e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
0694cc43fe30a7497796c881e59148fa,0,0,2.606899e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,OP11,OP11-3,,,,
b4288ca0118082fde8e802e422650198,0,0,0.0001462473,0,0,0,0,0.027027027027027,0,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
7514ddeb0f5c8e71dae6fbd79ed2fcf0,0,0,0,0,0.0003925009,0,0.125,0,0,0,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
8e73399a2579541aed28310aa41c5413,0,0,0,1.528354e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Tessaracoccus,
d0d92e43b0bbb586bc723f6cd0195f4d,0.0003370246,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
c439c36946972ce35f0f12e5e93c9a3b,0,0.0001797551,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],,
9d0585a262591d78e9da4b443dbb8de8,0,0,4.975759e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Anaerococcus,
441e1c4e0c1ae2d4a1bece7d2729dc90,0,0,0.0007357091,8.639229e-05,0,0,0,0.0810810810810811,0.0425531914893617,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
204949ba313a8f401cf9d3dea3aadfb2,0,0,0,1.33731e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Serratia,marcescens
6b9e307e90ec0b79cbb72c09a8e72f2d,0,0,2.941163e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Tenericutes,Mollicutes,RF39,,,
b0ea9783dd8cd15411fe08e0257cb90b,0,0,0,3.673561e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,,,,,
58132932e48ae71c0268f315d49f0f5e,0,0,1.869664e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
9bbaa84dac7f4146616d54e39e916973,0,0,0.0001116605,0,0.0009616216,0,0.125,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Enterovibrio,
406d286384da3d0a18c63071a7d9f460,0,0,2.184443e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,SHA-20,,,
acc55a1402577f9b26ce4e527b890c9e,0,0,8.969615e-05,0,0,0,0,0.0540540540540541,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
ba7501fde016d182bf91433bffe3c6bf,0,0,0,4.316834e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
25644ca7604d1ccbc8f063e9ef2e92fd,0.002107254,0.004231689,0.008111888,0.00754556,0.006024426,0.142857142857143,0.375,0.540540540540541,0.340425531914894,0.222222222222222,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Ralstonia,
3cb330b71237a7dd65f9d9b0a2cf5c4e,0,0,0,6.705313e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
2bb4d31e2fa8d054b8e17bcc8f0395da,0,0.0003221946,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,
3f5ed080722c8f3ffeefe1fc57be98af,0,0,0,2.714099e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,
ec5f3e241fc2a7463117fc077e59312f,0.0001407246,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
9f86e0500442101c50505e8cbff6066d,0,0,1.831348e-05,2.984992e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Firmicutes,Bacilli,Bacillales,[Exiguobacteraceae],Exiguobacterium,
d52b3d60b0c76a9b9fde06448774b923,0,0,0,7.218883e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
7444ca42ea59381c629c1990bd0b6c64,0,0,2.268686e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
76d209dafac69853e367b6d56148b37c,0,0,0,1.918923e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Planctomycetes,Planctomycetia,B97,,,
bf0596f05c7613eee132488fbfc9587e,0,0.0001433969,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
050fc9944de468795b50eea29e8ea60f,0,0,2.094171e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
5caa0b8cdacd9b14a339b9dc94c64155,0,0,0,1.998741e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,
942b9eea0d817ff260a762d65f1d8eda,0,0.0008782118,0,9.45697e-05,0,0,0,0,0.0425531914893617,0.222222222222222,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,
ac715c7ac9e59f802743dc00ba1159d6,0,0,4.956639e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,fischeri
9c8fc36059bca08292055e145133273e,0,0.0003369828,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Acidobacteria,Acidobacteria-6,BPC015,,,
73904bd45eb56b315d9f2c3e3921cf51,0,0,0,2.664988e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
446e733de05ba74d130f0a3e4b04cfe1,0,0.0003250731,0.0012037262,0.0006628151,0.0001666667,0,0.125,0.108108108108108,0.191489361702128,0.222222222222222,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,,
48cf840c1b6af1e428654fa6ee517f84,0,0,0.0006536678,2.746696e-05,0,0,0,0.027027027027027,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,,,
5e9e823445016d8e53632df05a14b8cb,0,0,8.004846e-06,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,,,
3894b273c87c39449a110c0680afb30c,0,0.0002296129,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,C111,,
6cea32759c659e2ee30623205dbee2b7,0.001340848,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
dea2ee1541f40fbcf6a6b5b188b6c52f,0,0,0.0001681018,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,,,
23072568a7ce4a271a483afaba80f3d3,0,0,6.4595e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
9d8e136f000b2fcaadd287162333baf6,0,0,2.988063e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Tenericutes,Mollicutes,,,,
098012a613eb4e78899976ec754306e8,0,0,0,2.36652e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,[Marinicellales],[Marinicellaceae],,
baa03c19059df666b5b76d409acc51d3,0.0002114482,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,
7542bfd765a35d2042bb90dbabb11348,0,0.0004682647,0.0001800299,0.000151315,0,0,0,0.0540540540540541,0.0425531914893617,0.222222222222222,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,,
f98dab0a3f41bb84309cbe547ce4d37c,0,0,7.965861e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,
c1eebc748d4014d92bf7eb23610a0655,0,0,0,3.512307e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Cyanobacteria,Synechococcophycideae,Synechococcales,Synechococcaceae,Synechococcus,
840aab1bfbb98c21394480748f76c880,0,0,0,0,3.578586e-05,0,0.125,0,0,0,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,,,
4200b0b187347ecca16777e66e40fc68,0.000268244,0,0.0003726644,0.000483851,0,0.0714285714285714,0,0.108108108108108,0.127659574468085,0,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,lwoffii
ae40c283fe5d22f79ed64ea3c79608ff,0,0,0.0001768739,0,0,0,0,0.027027027027027,0,0,Bacteria,TM7,TM7-3,,,,
2e5aa000f2e84a323efc7598e51c2a00,0,0,0,0,0.0002583979,0,0.125,0,0,0,Bacteria,Chloroflexi,Ellin6529,,,,
a585513861a0487d47d7aa2f02e1e8c6,0,0,8.960078e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
00ef378b609c1fded55a3a7531f4ef50,0,0,0,4.882753e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Chloroflexi,Anaerolineae,S0208,,,
4ac89006e2b6654e3c96fc318d4ee3a0,0,0,2.183904e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,,
7e865b44fb7319b84d5500fd85a510cb,0,0,4.125152e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
41fbd10965a9dcfd028875763746436c,0,0,0,0.0007822236,0.0001520899,0,0.125,0,0.0425531914893617,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,yabuuchiae
ee688e3425c743e6de0afeeeb6ba2e18,0,0,0,1.893216e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,
f31e70172c35b425ab26bac76298f5a7,0,0,0,1.716374e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
5511adcd302a6e6cdedc63fa68dae5a8,0,1.500285e-05,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
77a45311e981a601942d636f195bf56b,0,0,0,3.193006e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
958bab13017c4fad2b18d51d56928496,0,0,0.0001720905,0,0,0,0,0.0810810810810811,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
053892451c4dfdfef3b230547a71b167,0.0001830867,0,0,5.206345e-05,0,0.0714285714285714,0,0,0.0212765957446809,0,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Microthrixaceae,,
a4c2175fd6324bd20922cc8a3307c85b,0,0,0,2.165303e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Planctomycetes,OM190,agg27,,,
88f0dce8f6742e3d7bb62262a07a47d6,0,0.0001578589,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,,
21b447969521dffd325edc7e065780a0,0,0,3.468116e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,eutactus
581ae529b398b0cd40957f3532e7a18c,0.0004221079,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
7dd2eff8c369d9a707801be25e3e280f,0,0,0,4.856438e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
061771ad365a5f6c447421a115c13bda,0,0,3.000558e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,OM60,,
17ff229049b2f5ce6b69fb7a2c9375f7,0,0,0.0001227261,0,0,0,0,0.0540540540540541,0,0,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
59f5d4623a12faa203e03bf4ab24befd,0,0,1.454183e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,,,,,,
87a15251abf3ddb1b582522e210fba1b,0,0.002415459,0,0,0,0,0,0,0,0.111111111111111,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens
5c7200938111893e4b1e5455f97f2057,0,0,7.976667e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,,,
4b0aa0c6fb0595544539baf5aadcadef,0,0,0,6.781559e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
e0f258b1681e8ae38e49d6123c85027d,0,0,5.192097e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
764f5f391b60595215164ca405b184aa,7.481782e-05,0.0002726653,0,0,0,0.0714285714285714,0,0,0,0.111111111111111,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,ZA3409c,,
6d41fcfc4ef1673615bd4f000f6a0a48,0,0,0,0.0001316385,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Methyloversatilis,
d71ece88541dacf9834ca4107c6b56de,0,0,0,1.501827e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
a33277d1134622d66829dddd67081249,0,0,0,2.027032e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
dead5ea91430cc64c7367a3f514f8d1c,0,0,6.433256e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,,,
150dbef02323acbafd8512a82e1d28b7,0,0,0,6.397519e-05,0,0,0,0,0.0212765957446809,0,Bacteria,TM7,TM7-3,,,,
8260a801a84e2ec56adee81b23d3f504,0,0,1.000186e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],,,
f89e68fc518b14aa360803c163c37510,0,0,3.63984e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,
aea2ebc3568203e946a28bd8c1b39d90,0,0,0,1.171404e-05,0,0,0,0,0.0212765957446809,0,Bacteria,Verrucomicrobia,Verruco-5,WCHB1-41,RFP12,,
6c732c0d7def15e4f5cbe4a9fbd6677e,0,0,0,0,0.0002833333,0,0.125,0,0,0,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,
82773a7770d4da7f3d878e5f3c385efd,0,0,0.0001334922,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,SHA-20,,,
36b252aeaf2213acc11f5ce55425be16,0,0,0,0.0001416008,0.0002967663,0,0.125,0,0.0212765957446809,0,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
af479dedfc993c0bda2c0d6afc8f65cf,3.666764e-05,0,0,0,0,0.0714285714285714,0,0,0,0,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,tuberum
6574fc1ab5301d6ef07c87f62522cbf8,0,0,4.77899e-05,0,0,0,0,0.027027027027027,0,0,Bacteria,Chloroflexi,Anaerolineae,GCA004,,,
